Will invited NUMBER_0 friends to a birthday party , but NUMBER_1 could n't come . If he wanted to buy enough cupcakes so each person could have exactly NUMBER_2 , how many should he buy ?	VAR_0 = ( NUMBER_2 * ( NUMBER_0 - NUMBER_1 ) )
PERSON_0 had saved up NUMBER_0 dollars . If he received another NUMBER_1 dollars for his allowance , how many NUMBER_2 dollar toys could he buy ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) / NUMBER_2 )
For a birthday party PERSON_0 bought NUMBER_0 regular sodas and NUMBER_1 diet sodas . If his fridge would only hold NUMBER_2 on each shelf , how many shelves would he fill up ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) / NUMBER_2 )
White t-shirts can be purchased in packages of NUMBER_0 . If Mom buys NUMBER_1 packages , how many white t-shirts will she have ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
There are NUMBER_0 oak trees currently in the park . Park workers will plant NUMBER_1 oak trees today . How many oak trees will the park have when the workers are finished ?	VAR_0 = NUMBER_0 + NUMBER_1
There are NUMBER_0 pencils in the drawer . PERSON_0 placed NUMBER_1 more pencils in the drawer . How many pencils are now there in total ?	NUMBER_0 + NUMBER_1 = VAR_0
PERSON_0 had NUMBER_0 files on her computer . She deleted NUMBER_1 of them and put the rest into folders with NUMBER_2 files in each one . How many folders did PERSON_0 end up with ?	VAR_0 = ( ( NUMBER_0 - NUMBER_1 ) / NUMBER_2 )
There are NUMBER_0 short bushes and 4 tall trees currently in the park . Park workers had to cut down NUMBER_1 short bushes that were damaged . How many short bushes will the park have when the workers are finished ?	VAR_0 = NUMBER_0 - NUMBER_1
PERSON_0 had NUMBER_0 dollars . For his birthday he got NUMBER_1 more dollars but spent NUMBER_2 on a new game . How much money does he have now ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) - NUMBER_2 )
At a movie theater , tickets cost NUMBER_0 dollars for adults and NUMBER_1 dollars for children . A group of NUMBER_2 moviegoers pays a total of NUMBER_3 dollars . How many adults and children were in the group ?	( NUMBER_0 * VAR_0 ) + ( NUMBER_1 * VAR_1 ) = NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_2
PERSON_0 has NUMBER_0 peanuts . PERSON_1 has NUMBER_1 peanuts . If PERSON_1 gives all of her peanuts to PERSON_0 , how many peanuts will PERSON_0 have ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
There are NUMBER_0 pigs in the barn . Some more come to join them . Now there are NUMBER_1 pigs . How many pigs came to join them ?	VAR_0 = ( NUMBER_1 - NUMBER_0 )
Connie had some marbles . She gave NUMBER_0 to PERSON_0 . Now she has NUMBER_1 marbles left . How many did she have to start with ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
PERSON_0 had NUMBER_0 legos , but PERSON_0 lost NUMBER_1 of them . How many legos does PERSON_0 have now ?	NUMBER_0 - NUMBER_1 = VAR_0
PERSON_0 picked 2 pumpkins . The first pumpkin weighed NUMBER_0 pounds , and the second pumpkin weighed NUMBER_1 pounds . How much did the 2 pumpkins weigh all together ?	VAR_0 = NUMBER_0 + NUMBER_1
PERSON_0 counted the leftover ice cream after a sundae party . She had NUMBER_0 carton of rocky road ice cream , NUMBER_1 carton of cookie dough ice cream , and NUMBER_2 carton of strawberry cheesecake ice cream . How many cartons of ice cream did PERSON_0 have in all ?	VAR_0 = NUMBER_1 + NUMBER_1 + NUMBER_2
PERSON_0 has NUMBER_0 candies . PERSON_1 has NUMBER_1 . How many candies do they have in all ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
For the school bake sale PERSON_0 made pastries . She baked NUMBER_0 cupcakes and NUMBER_1 cookies . After the sale she had NUMBER_2 to take back home . How many pastries did she sell ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) - NUMBER_2 )
PERSON_0 found NUMBER_0 seashells and NUMBER_1 starfish , but NUMBER_2 of the seashells were broken . How many unbroken seashells did PERSON_0 find ?	VAR_0 = NUMBER_0 - NUMBER_2
Rose has NUMBER_0 apples and NUMBER_1 erasers . If she shares the apples among 3 friends , how many apples does each friend get ?	VAR_0 = ( NUMBER_1 - NUMBER_0 )
PERSON_0 bought a skateboard for $ NUMBER_0 , and spent $ NUMBER_1 on marbles . PERSON_0 also spent $ 14.50 on shorts . In total , how much did PERSON_0 spend on toys ?	VAR_0 = NUMBER_0 + NUMBER_1
PERSON_0 starts with NUMBER_0 apples . She gives NUMBER_1 to PERSON_1 . How many apples does PERSON_0 end with ?	VAR_0 = ( NUMBER_0 - NUMBER_1 )
PERSON_0 has NUMBER_0 blue balloons but lost NUMBER_1 of them . How many blue balloons does PERSON_0 have now ?	VAR_0 = NUMBER_0 - NUMBER_1
NUMBER_0 gallon container is full of a NUMBER_1 % alcohol solution . How much must be drained off and replaced by a NUMBER_2 % alcohol solution to produce NUMBER_3 gallon of NUMBER_4 % alcohol solution ?	NUMBER_1 * 0.01 * VAR_0 + NUMBER_2 * 0.01 * VAR_1 = NUMBER_4 * 0.01 * NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_3
A plane is using fuel at the rate of NUMBER_0 gallons per hour and it has NUMBER_1 gallons left in its tank . How long can the plane continue to fly ?	NUMBER_0 * VAR_0 = NUMBER_1
PERSON_0 has NUMBER_0 blue balloons , PERSON_1 has NUMBER_1 blue balloons , and PERSON_2 has NUMBER_2 blue balloons . How many blue balloons do they have in total ?	VAR_0 = NUMBER_0 + NUMBER_1 + NUMBER_2
While shopping , PERSON_0 bought NUMBER_0 green towels and NUMBER_1 white towels . If she gave her mother NUMBER_2 of them , how many towels did PERSON_0 end up with ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) - NUMBER_2 )
Find the amount of NUMBER_0 percent acid solution and the amount of a NUMBER_1 percent acid solution that PERSON_0 should combine to prepare NUMBER_2 cubic-centimeters of NUMBER_3 percent solution .	( ( NUMBER_0 * 0.01 ) * VAR_0 ) + ( ( NUMBER_1 * 0.01 ) * VAR_1 ) = NUMBER_3 * 0.01 * NUMBER_2 ; VAR_0 + VAR_1 = NUMBER_2
A restaurant served NUMBER_0 pizzas during lunch and NUMBER_1 during dinner today . How many pizzas were served today ?	VAR_0 = NUMBER_0 + NUMBER_1
A teacher gives out a test of NUMBER_0 problems . Each computation problem is worth NUMBER_1 points . Each word problem is worth NUMBER_2 points . The total points you can receive on the test is NUMBER_3 points . How many computation problems are there ?	( NUMBER_1 * VAR_0 ) + ( NUMBER_2 * VAR_1 ) = NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_0
PERSON_0 has NUMBER_0 Nintendo games . How many does PERSON_0 need to give away so that PERSON_0 will have NUMBER_1 games left ?	NUMBER_0 - NUMBER_1 = VAR_0
PERSON_0 bought toy cars for $ NUMBER_0 , a skateboard for $ NUMBER_1 , and got toy trucks for $ NUMBER_2 . She spent $ 14.55 on pants . In total , how much did PERSON_0 spend on toys ?	VAR_0 = NUMBER_0 + NUMBER_1 + NUMBER_2
PERSON_0 school is selling tickets to a choral performance . On the first day of ticket sales the school sold NUMBER_0 senior citizen tickets and NUMBER_1 student tickets for NUMBER_2 dollars . The school took NUMBER_3 dollars on the second day by selling NUMBER_4 senior citizen tickets and NUMBER_5 student tickets . Find the price of a senior citizen ticket and the price of a student ticket .	( NUMBER_0 * VAR_0 ) + ( NUMBER_1 * VAR_1 ) = NUMBER_2 ; ( NUMBER_4 * VAR_0 ) + ( NUMBER_5 * VAR_1 ) = NUMBER_3
PERSON_0 added NUMBER_0 cup of yellow raisins and NUMBER_1 cup of black raisins to a batch of trail mix . How many cups of raisins did PERSON_0 add in all ?	VAR_0 = NUMBER_0 + NUMBER_1
If PERSON_0 strolled NUMBER_0 miles at NUMBER_1 miles per hour , how long was PERSON_0 travelling ?	VAR_0 = ( NUMBER_0 / NUMBER_1 )
While playing at the arcade , PERSON_0 won NUMBER_0 tickets playing ` whack a mole ' and NUMBER_1 tickets playing ` skee ball ' . If he was trying to buy candy that cost NUMBER_2 tickets a piece , how many could he buy ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) / NUMBER_2 )
There are NUMBER_0 students in the class and NUMBER_1 tickets . If the tickets are divided equally among the students , how many does each student get ?	VAR_0 = ( NUMBER_1 / NUMBER_0 )
The library is divided into different sections for different type of books . The science fiction section has NUMBER_0 books . If each book has NUMBER_1 pages , how many pages do all the books have in total ?	NUMBER_0 * NUMBER_1 = VAR_0
PERSON_0 has NUMBER_0 tickets . PERSON_1 gives PERSON_0 NUMBER_1 more . How many tickets does PERSON_0 have in all ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
PERSON_0 saw NUMBER_0 birds in a tree . How many NUMBER_1 birds did PERSON_0 see ?	NUMBER_0 = VAR_0 * NUMBER_1
PERSON_0 had some trucks . She gave NUMBER_0 to PERSON_1 , and now she has NUMBER_1 trucks left . How many trucks did PERSON_0 have to start with ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
PERSON_0 went to the mall on Saturday to buy clothes . He spent $ NUMBER_0 on shorts and $ NUMBER_1 on a jacket . In total , how much money did PERSON_0 spend on clothing ?	VAR_0 = NUMBER_0 + NUMBER_1
PERSON_0 went to a garage sale to buy chairs . Each chair cost NUMBER_0 dollars . How much money did PERSON_0 spend for the NUMBER_1 chairs she bought ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
There are NUMBER_0 students trying out for the school 's trivia teams . If NUMBER_1 of them did n't get picked for the team and the rest were put into NUMBER_2 groups , how many students would be in each group ?	VAR_0 = ( ( NUMBER_0 - NUMBER_1 ) / NUMBER_2 )
PERSON_0 had NUMBER_0 music files and NUMBER_1 video files on her flash drive . If she deleted NUMBER_2 of the files , how many files were still on her flash drive ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) - NUMBER_2 )
There are NUMBER_0 crayons in each box . How many crayons are in NUMBER_1 boxes ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
Mrs. PERSON_0 has NUMBER_0 cats . Mrs. PERSON_1 has NUMBER_1 cats . How many more cats does Mrs. PERSON_1 have than Mrs. PERSON_0 ?	VAR_0 = ( NUMBER_1 - NUMBER_0 )
At the arcade PERSON_0 won NUMBER_0 tickets . If he spent NUMBER_1 tickets on a beanie and later won NUMBER_2 more tickets , how many would he have ?	VAR_0 = ( ( NUMBER_0 + NUMBER_2 ) - NUMBER_1 )
The value of a sport utility vehicle this year is NUMBER_0 dollars , which is NUMBER_1 of what its value was last year . How much is the value of the vehicle last year ?	NUMBER_0 / NUMBER_1 = VAR_0
PERSON_0 earned NUMBER_0 dollars for each lawn he mowed . If he had NUMBER_1 lawns to mow , but forgot to mow NUMBER_2 of them , how much money did he actually earn ?	VAR_0 = ( NUMBER_0 * ( NUMBER_1 - NUMBER_2 ) )
A coffee merchant has coffee beans that sell for NUMBER_0 dollars per pound and NUMBER_1 dollars per pound . The two types are to mixed to create NUMBER_2 pounds of a mixture that sells for NUMBER_3 dollars per pound . How much of each type of bean should be used in the mixture ?	NUMBER_0 * VAR_0 + NUMBER_1 * VAR_1 = NUMBER_2 * NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_2
PERSON_0 was helping the cafeteria workers pick up lunch trays , but he could only carry NUMBER_0 trays at a time . If he had to pick up NUMBER_1 trays from one table and NUMBER_2 trays from another , how many trips will he make ?	VAR_0 = ( ( NUMBER_1 + NUMBER_2 ) / NUMBER_0 )
Two cars leave the same point , traveling in opposite directions . If one travels at a constant speed of NUMBER_0 miles per hour and the other travels at a constant speed of NUMBER_1 miles per hour . In how many hours will they be NUMBER_2 miles apart ?	( NUMBER_0 * VAR_0 ) + ( NUMBER_1 * VAR_0 ) = NUMBER_2
A carpenter bought a piece of wood that was NUMBER_0 meters long . Then she sawed NUMBER_1 meters off the end . How long is the piece of wood now ?	VAR_0 = NUMBER_0 - NUMBER_1
PERSON_0 picked NUMBER_0 pears and PERSON_1 picked NUMBER_1 pears from the pear tree . How many pears were picked in total ?	NUMBER_0 + NUMBER_1 = VAR_0
PERSON_0 has NUMBER_0 elementary schools . There are NUMBER_1 students in each school . How many elementary students are there altogether in Lansing ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
While playing a trivia game , PERSON_0 answered NUMBER_0 questions correct in the first half and NUMBER_1 questions correct in the second half . If each question was worth NUMBER_2 points , what was his final score ?	VAR_0 = ( NUMBER_2 * ( NUMBER_0 + NUMBER_1 ) )
PERSON_0 picked NUMBER_0 plums and 4 oranges from the orchard . She gave NUMBER_1 plums to PERSON_1 . How many plums does she have now ?	VAR_0 = NUMBER_0 - NUMBER_1
The attendance at a school concert was NUMBER_0 people . Admission cost NUMBER_1 dollars for adults and NUMBER_2 dollars for children . The receipts were NUMBER_3 dollars . How many adults and how many children attended the concert ?	( NUMBER_1 * VAR_0 ) + ( NUMBER_2 * VAR_1 ) = NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_0
In a video game , each enemy defeated gives you NUMBER_0 points . If a level has NUMBER_1 enemies total and you destroy all but NUMBER_2 of them , how many points would you earn ?	VAR_0 = ( NUMBER_0 * ( NUMBER_1 - NUMBER_2 ) )
There are NUMBER_0 pencils in the drawer . PERSON_0 placed NUMBER_1 pencils in the drawer . How many pencils are now there in total ?	VAR_0 = NUMBER_0 + NUMBER_1
PERSON_0 was organizing her book case making sure each of the shelves had exactly NUMBER_0 books on it . If she had NUMBER_1 shelves of mystery books and NUMBER_2 shelves of picture books , how many books did she have total ?	VAR_0 = ( NUMBER_0 * ( NUMBER_1 + NUMBER_2 ) )
PERSON_0 had NUMBER_0 peaches at her roadside fruit dish . She went to the orchard and picked peaches to stock up . There are now NUMBER_1 peaches . how many did she pick ?	NUMBER_0 + VAR_0 = NUMBER_1
PERSON_0 strolled to PERSON_1 's house . It is NUMBER_0 miles from PERSON_0 's house to PERSON_1 's house . It took PERSON_0 NUMBER_1 hours to get there . How fast did PERSON_0 go ?	VAR_0 = ( NUMBER_0 / NUMBER_1 )
PERSON_0 has NUMBER_0 balloons . PERSON_1 has NUMBER_1 balloons . How many more balloons does PERSON_0 have than PERSON_1 ?	NUMBER_0 - NUMBER_1 = VAR_0
Mrs. PERSON_0 reads NUMBER_0 books a day . How many books does she read in NUMBER_1 days ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
A truck carrying NUMBER_0 pounds of sand travels to a construction yard and loses NUMBER_1 pounds of sand along the way . How much sand does the truck have when it arrives at the yard ?	VAR_0 = NUMBER_0 - NUMBER_1
PERSON_0 grew NUMBER_0 onions , PERSON_1 grew NUMBER_1 onions , and PERSON_2 grew NUMBER_2 onions . How many onions did they grow in all ?	VAR_0 = NUMBER_0 + NUMBER_1 + NUMBER_2
There are NUMBER_0 maple trees and 5 popular trees currently in the park . Park workers will plant NUMBER_1 maple trees today . How many maple trees will the park have when the workers are finished ?	VAR_0 = NUMBER_0 + NUMBER_1
There are NUMBER_0 rulers in the drawer . PERSON_0 took NUMBER_1 rulers from the drawer . How many rulers are now in the drawer ?	VAR_0 = NUMBER_0 - NUMBER_1
PERSON_0 picked NUMBER_0 apples from the orchard , and gave NUMBER_1 apples to PERSON_1 . How many apples does PERSON_0 have now ?	VAR_0 = NUMBER_0 - NUMBER_1
A garden has NUMBER_0 rows and NUMBER_1 columns of bean plans . How many plants are there in all ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
There were a total of NUMBER_0 soccer games this year . PERSON_0 missed NUMBER_1 of the games . How many soccer games did PERSON_0 go to in all ?	NUMBER_0 = NUMBER_1 + VAR_0
PERSON_0 had NUMBER_0 pounds of shells in her bucket . She added some shells and now has NUMBER_1 pounds of shells . How many pounds did she add ?	VAR_0 = ( NUMBER_1 - NUMBER_0 )
PERSON_0 uploaded NUMBER_0 pictures to Facebook . She put NUMBER_1 pics into one album and put the rest into NUMBER_2 different albums . How many pictures were in each album ?	VAR_0 = ( ( NUMBER_0 - NUMBER_1 ) / NUMBER_2 )
PERSON_0 had NUMBER_0 files on her computer . She deleted NUMBER_1 of them and put the rest into folders with NUMBER_2 files in each one . How many folders did PERSON_0 end up with ?	VAR_0 = ( ( NUMBER_0 - NUMBER_1 ) / NUMBER_2 )
A furniture dealer has NUMBER_0 tables . Some tables have NUMBER_1 legs and some have NUMBER_2 legs , but she does n't know how many of each kind there are . She has counted NUMBER_3 legs in total . How many NUMBER_4 legged tables are there ?	( NUMBER_4 * VAR_0 ) + ( NUMBER_2 * VAR_1 ) = NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_0
PERSON_0 bought NUMBER_0 new chairs and NUMBER_1 new tables for her house . If she spent NUMBER_2 minutes on each piece furniture putting it together , how many minutes did it take her to finish ?	VAR_0 = ( NUMBER_2 * ( NUMBER_0 + NUMBER_1 ) )
Eve ran NUMBER_0 of a mile and walked NUMBER_1 of a mile . How much farther did PERSON_0 run than walk ?	NUMBER_0 + NUMBER_1 = VAR_0
While on vacation , PERSON_0 took NUMBER_0 pictures at the zoo and NUMBER_1 at the museum . If she later deleted NUMBER_2 of the pictures , how many pictures from her vacation did she still have ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) - NUMBER_2 )
Student Council wants to rent a banquet hall for the prom . PERSON_0 's charges NUMBER_0 dollars to rent the room and NUMBER_1 dollars for each meal . PERSON_1 PERSON_2 charges NUMBER_2 dollars to rent the room and NUMBER_3 dollars for each meal . How many guests must attend the prom for the costs of the two halls to be the same ?	NUMBER_0 + ( NUMBER_1 * VAR_0 ) = NUMBER_2 + ( NUMBER_3 * VAR_0 )
PERSON_0 's dog had puppies . She gave NUMBER_0 to her friends . She now has NUMBER_1 puppies left . How many puppies did she have to start with ?	VAR_0 - NUMBER_0 = NUMBER_1
PERSON_0 starts with NUMBER_0 cards . NUMBER_1 are eaten by a hippopotamus . How many cards does PERSON_0 end with ?	VAR_0 = ( NUMBER_0 - NUMBER_1 )
Will had NUMBER_0 dollars . If he spent NUMBER_1 bucks on a new game , how many NUMBER_2 dollar toys could he buy with the money he had left ?	VAR_0 = ( ( NUMBER_0 - NUMBER_1 ) / NUMBER_2 )
PERSON_0 has NUMBER_0 dollars . How many more dollars does she have to earn to have NUMBER_1 dollars ?	VAR_0 = ( NUMBER_1 - NUMBER_0 )
PERSON_0 has NUMBER_0 presents . PERSON_1 has NUMBER_1 more than PERSON_0 . How many presents does PERSON_1 have ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
A marine biologist measured one fish that was NUMBER_0 of a foot long and a second fish that was NUMBER_1 of a foot long . How much longer was the first fish ?	NUMBER_0 - NUMBER_1 = VAR_0
Trenton sells electronic supplies . Each week he earns NUMBER_0 dollars plus commission equal to NUMBER_1 of his sales . This week his goal is to earn no less than NUMBER_2 dollars . How much sales he must make to reach his goal ?	NUMBER_0 + ( NUMBER_1 * VAR_0 ) = NUMBER_2
PERSON_0 made smoothies in the blender . She used NUMBER_0 cup of strawberries , NUMBER_1 cup of yogurt , and NUMBER_2 cup of orange juice . How many cups of ingredients did PERSON_0 use for the smoothies ?	VAR_0 = NUMBER_2 + NUMBER_1 + NUMBER_2
PERSON_0 's favorite band was holding a concert where tickets were NUMBER_0 dollars each . PERSON_0 bought NUMBER_1 tickets for herself and her friends and NUMBER_2 extra tickets in case anyone else wanted to go . How much did she spend ?	VAR_0 = ( NUMBER_0 * ( NUMBER_1 + NUMBER_2 ) )
There are NUMBER_0 dogwood trees currently in the park . Park workers will plant NUMBER_1 more dogwood trees today and NUMBER_2 more dogwood trees tomorrow . How many dogwood trees will the park have when the workers are finished ?	NUMBER_0 + NUMBER_1 + NUMBER_2 = VAR_0
For Halloween PERSON_0 received NUMBER_0 pieces of candy from neighbors and NUMBER_1 pieces from her older sister . If she only ate NUMBER_2 pieces a day , how long would the candy last her ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) / NUMBER_2 )
PERSON_0 began her pizza delivery route with NUMBER_0 of a tank of gas in her car . When she made it back to the pizzeria , NUMBER_1 of a tank of gas was left . How much gas did PERSON_0 use ?	NUMBER_0 - NUMBER_1 = VAR_0
PERSON_0 has NUMBER_0 blue balloons PERSON_1 has NUMBER_1 blue balloons . How many blue balloons do they have in total ?	NUMBER_0 + NUMBER_1 = VAR_0
The Silvergrove Public Library used a grant to purchase NUMBER_0 books . Now the library has a total of NUMBER_1 books . How many books did the library have before the grant ?	VAR_0 = NUMBER_1 - NUMBER_0
While on vacation , PERSON_0 took NUMBER_0 pictures at the zoo and NUMBER_1 at the museum . If she later deleted NUMBER_2 of the pictures , how many pictures from her vacation did she still have ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) - NUMBER_2 )
1 blend of coffee sells for NUMBER_0 dollars per pound and another blend sells for NUMBER_1 dollars per pound . You want to make a NUMBER_2 pound blend that sells for NUMBER_3 dollars per pound . How many pounds of the NUMBER_4 dollars per pound coffee do you need ? How many pounds of the NUMBER_5 dollars per pound coffee do you need ?	( NUMBER_4 * VAR_0 ) + ( NUMBER_5 * VAR_1 ) = NUMBER_2 * NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_2
A NUMBER_0 seat theater charges NUMBER_1 dollars for adults and NUMBER_2 dollars for children . If all seats were filled and the total ticket income was NUMBER_3 dollars how many adults and children were in the audience ?	( NUMBER_1 * VAR_0 ) + ( NUMBER_2 * VAR_1 ) = NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_0
PERSON_0 received NUMBER_0 dollars for his birthday . He went to a sporting goods store and bought a baseball glove , baseball , and bat . He had NUMBER_1 dollars left over . How much did he spent on the baseball gear ?	NUMBER_0 - VAR_0 = NUMBER_1
If books came from all the NUMBER_0 continents that PERSON_0 had been into and he collected NUMBER_1 books per continent , how many books does he have from all NUMBER_2 continents combined ?	NUMBER_2 * NUMBER_1 = VAR_0
A construction company ordered NUMBER_0 ton of concrete , NUMBER_1 ton of bricks , and NUMBER_2 ton of stone . How many tons of material did the company order in all ?	VAR_0 = NUMBER_1 + NUMBER_1 + NUMBER_2
PERSON_0 ran NUMBER_0 mile and walked NUMBER_1 mile . How much farther did PERSON_0 run than walk ?	VAR_0 = NUMBER_0 - NUMBER_1
There are NUMBER_0 marbles . NUMBER_1 marbles more are added . How many are there total ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
PERSON_0 starts with NUMBER_0 bottle caps . She finds another NUMBER_1 . How many bottle caps does PERSON_0 end with ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
PERSON_0 has NUMBER_0 marbles and 17 blocks . If he shares the marbles among NUMBER_1 friends , how many marbles does each friend get ?	VAR_0 = ( NUMBER_0 / NUMBER_1 )
At the town carnival PERSON_0 rode the ferris wheel NUMBER_0 times and the bumper cars NUMBER_1 times . If each ride cost NUMBER_2 tickets , how many tickets did he use ?	VAR_0 = ( NUMBER_2 * ( NUMBER_0 + NUMBER_1 ) )
PERSON_0 has NUMBER_0 boxes of tickets . Each box holds NUMBER_1 tickets and there are 10 boxes in a case . How many tickets does PERSON_0 have ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
PERSON_0 jogged for NUMBER_0 of an hour , swam for NUMBER_1 of an hour , and rode her bicycle for NUMBER_2 of an hour . How long did she exercise ?	( NUMBER_0 + NUMBER_1 ) + NUMBER_2 = VAR_0
During a canned food drive , items were sorted into bins . The drive resulted in NUMBER_0 bin of soup , NUMBER_1 bin of vegetables , and NUMBER_2 bin of pasta . Altogether , how many bins would the canned food take up ?	VAR_0 = NUMBER_1 + NUMBER_1 + NUMBER_2
A building with NUMBER_0 units consists of 1 bedrooms costing NUMBER_1 dollars and 2 bedrooms costing NUMBER_2 dollars respectively . When all units are full the total is NUMBER_3 dollars . How many 2 bedroom units are there ?	( NUMBER_1 * VAR_0 ) + ( NUMBER_2 * VAR_1 ) = NUMBER_3 ; VAR_0 + VAR_1 = NUMBER_0
PERSON_0 has NUMBER_0 orange balloons and 4 blue balloons . She lost NUMBER_1 of the orange balloons . How many orange balloons does PERSON_0 have now ?	VAR_0 = NUMBER_0 - NUMBER_1
You had NUMBER_0 dollars to spend and purchased NUMBER_1 sets of dishes . If you spent everything , how many NUMBER_2 dollars sets did you purchase ? How many NUMBER_3 dollars sets did you purchase ?	( NUMBER_2 * VAR_0 ) + ( NUMBER_3 * VAR_1 ) = NUMBER_0 ; VAR_0 + VAR_1 = NUMBER_1
PERSON_0 has NUMBER_0 candies and 6 bananas . If she shares the candies among NUMBER_1 friends , how many candies does each friend get ?	VAR_0 = ( NUMBER_0 / NUMBER_1 )
Each CD rack holds NUMBER_0 CDs . A shelf can hold NUMBER_1 racks . How many total CDs can fit on the shelf ?	VAR_0 = ( NUMBER_0 * NUMBER_1 )
PERSON_0 jogged NUMBER_0 laps in P.E. class and NUMBER_1 laps during track practice . How many laps did PERSON_0 jog in all ?	VAR_0 = NUMBER_0 + NUMBER_1
PERSON_0 can row NUMBER_0 kilometers downstream in NUMBER_1 hours . Returning upstream it takes NUMBER_2 hours to complete the trip . Find his rate in still water in kilometers per hour and the rate of the current .	( VAR_0 + VAR_1 ) * NUMBER_1 = NUMBER_0 ; ( VAR_0 - VAR_1 ) * NUMBER_2 = NUMBER_0
There are NUMBER_0 erasers in the drawer and NUMBER_1 erasers on the desk . PERSON_0 placed NUMBER_2 erasers and 45 rulers on the desk . How many erasers are now there in total ?	VAR_0 = NUMBER_0 + NUMBER_1 + NUMBER_2
A tailor cut NUMBER_0 inch off a skirt and NUMBER_1 inch off a pair of pants . How much more did the tailor cut off the skirt than the pants ?	VAR_0 = NUMBER_0 - NUMBER_1
PERSON_0 has 13 blocks . PERSON_1 has with NUMBER_0 blocks . PERSON_1 finds another NUMBER_1 . How many blocks does PERSON_1 end with ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
PERSON_0 had NUMBER_0 apples . How many more apples does PERSON_0 need to pick to have NUMBER_1 apples altogether ?	VAR_0 = ( NUMBER_1 - NUMBER_0 )
PERSON_0 grew NUMBER_0 turnips and 38 cantelopes . PERSON_1 grew NUMBER_1 turnips . How many turnips did they grow in total ?	VAR_0 = NUMBER_0 + NUMBER_1
PERSON_0 bought NUMBER_0 dozen eggs from the grocery store to bake some cakes . How many eggs did PERSON_0 buy ?	NUMBER_0 * 12 = VAR_0
Mrs. PERSON_0 and her sister drove to a concert NUMBER_0 miles away . They drove NUMBER_1 miles and then stopped for gas . Her sister put 28 gallons of gas in the car . How many miles did they have left to drive ?	VAR_0 = ( NUMBER_0 - NUMBER_1 )
PERSON_0 picked NUMBER_0 tulips and NUMBER_1 roses to make flower bouquets . If she only used NUMBER_2 of the flowers though , how many extra flowers did PERSON_0 pick ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) - NUMBER_2 )
PERSON_0 starts with NUMBER_0 blocks . She shares NUMBER_1 with PERSON_1 . How many blocks does PERSON_0 end with ?	VAR_0 = ( NUMBER_0 - NUMBER_1 )
NUMBER_0 apples and NUMBER_1 oranges cost NUMBER_2 dollars . NUMBER_3 apples and NUMBER_4 oranges cost NUMBER_5 dollars . Find the cost of each apple and the cost of an orange .	( NUMBER_0 * VAR_0 ) + ( NUMBER_1 * VAR_1 ) = NUMBER_2 ; ( NUMBER_3 * VAR_0 ) + ( NUMBER_4 * VAR_1 ) = NUMBER_5
PERSON_0 had saved up NUMBER_0 dollars . If he received another NUMBER_1 dollars for his allowance , how many NUMBER_2 dollar toys could he buy ?	VAR_0 = ( ( NUMBER_0 + NUMBER_1 ) / NUMBER_2 )
Each bag contains NUMBER_0 pounds of oranges . How many pounds of oranges are in NUMBER_1 bags ?	NUMBER_0 * NUMBER_1 = VAR_0
PERSON_0 had NUMBER_0 toy cars . If he gets NUMBER_1 more cars , how many cars will he have then ?	VAR_0 = ( NUMBER_0 + NUMBER_1 )
