一 节电池 扔 在 土 里 会 造成 [a] 平方米 的 土地 污染 ， 使 植物 无法 生长 ， 小 明 在 公园 的 草地 上 拾起 了 [b] 节 废电池 ， 共 可 减少 多少 平方米 土地 污染 ？	x = [a] * [b]	{'[a]': '190', '[b]': '15'}	2850
由于 天气 突然 降温 ， 市 第一 人民 医院 这 几天 每日 大约 有 [a] 人 前来 就诊 ， 比 平时 人数 增加 了 [b] % ， 根据 这 条 新闻 ， 你 能 算 出 平时 每天 大约 多少 人 就诊 ？	x = [a] / ( 1 + ( [b] / 100 ) )	{'[a]': '260', '[b]': '30'}	200
第一天 看 了 这 本书 的 [a] ， 第 二 天 又 看 了 这 本书 的 [b] ， 两天 一共 看 了 这 本书 的 几分 之 几 ？	x = [a] + [b]	{'[a]': '0.375', '[b]': '0.5'}	((7)/(8))
一 部手机 原价 是 [a] 元 ， 现 降价 了 [b] ， 问 手机 现价 = ？	x = [a] * ( 1 - [b] )	{'[a]': '2400', '[b]': '0.1'}	2160
盒子 里 有 同样 大小 的 红球 和 白 球 各 [a] 个 ， 要 想 摸 出 的 球 一定 有 [b] 个 是 同 色 的 ， 至少 要 摸 出 多少 个 球 ．	x = [b] + 1	{'[a]': '8', '[b]': '2'}	3
小时 读 一本 童话 书 ， 原 计划 每天 读 [a] 页 ， [b] 天 读完 ， 实际 [c] 天 就 读完 了 ， 实际 平均 每天 读 了 多少 页 ？	x = [a] * [b] / [c]	{'[a]': '16', '[b]': '9', '[c]': '6'}	24
一 项 工程 ， 甲 单独 做 [a] 小时 完成 ， 乙 单独 做 [b] 小时 完成 ， 如果 甲乙 合 做 ， 多少 小时 能 完成 ．	x = 1 / ( 1 / [a] + 1 / [b] )	{'[a]': '0.16666666666666666', '[b]': '0.14285714285714285'}	((1)/(13))
一 根 绳 长 [a] 米 ， 剪 去 它 的 [b] 后 ， 比 原来 短 了 多少 米 ．	x = [a] * [b]	{'[a]': '0.5', '[b]': '0.6666666666666666'}	((1)/(3))
食堂 买来 [a] 棵 白菜 ， 吃 了 [b] 棵 ， 又 买来 [c] 棵 ， 现在 有 多少 棵 ？	x = [a] - [b] + [c]	{'[a]': '60', '[b]': '56', '[c]': '30'}	34
甲 数 的 [a] 是 [b] ， 它 的 [c] % = ．	x = [b] / [a] *( [c] / 100 )	{'[a]': '0.625', '[b]': '10', '[c]': '25'}	4
[a] 的 [b] % = ．	x = [a] *( [b] / 100 )	{'[a]': '50', '[b]': '40'}	20
三年级 学生 参加 美术 兴趣小组 的 有 [a] 人 ， 参加 合唱组 的 是 美术组 的 [b] 倍 ， 合唱组 比 美术组 多 多少 人 ．	x = [a] * [b] - [a]	{'[a]': '18', '[b]': '3'}	36
一 辆 客车 从 车站 出发 ， 全 车 座位 刚好 坐满 了 人 ， 到 甲 站 是 有 [a] 人 下车 ， [b] 人 上车 ， 这时 车 上空 出 了 [c] 的 座位 ． 这辆 车上 共有 多少 个 座位 ？	x = ( [a] - [b] ) / [c]	{'[a]': '19', '[b]': '12', '[c]': '0.2'}	35
小 红 看 一本 故事书 ， 第一天 看 了 [a] 页 ， 第 二 天 比 第一天 多 看 了 [b] 页 ， 还 剩下 [c] 页 没 看 ． 这本 故事书 有 多少 页 ？	x = [a] + ( [a] + [b] ) + [c]	{'[a]': '68', '[b]': '16', '[c]': '116'}	268
一 个 平行四边形 相邻 的 两条 边 的 长度 是 [a] 厘米 和 [b] 厘米 ， 它 的 周长 = 多少 厘米 ．	x = [a] + [a] + [b] + [b]	{'[a]': '3', '[b]': '4'}	14
某 体操队 有 男队员 [a] 人 ， 比 女队员 多 [b] ． 女队员 有 多少 人 ？	x = [a] / ( 1 + [b] )	{'[a]': '60', '[b]': '0.2'}	50
水果店 运 来 香蕉 [a] 千克 ， 比 运 来 的 苹果 少 [b] 千克 ， 每箱 苹果 重 [c] 千克 ， 运 来 苹果 多少 箱 ？	x = ( [a] + [b] ) / [c]	{'[a]': '258', '[b]': '62', '[c]': '20'}	16
文具店 运进 一批 红 、 蓝墨水 ， 其中 红墨水 [a] 箱 ． 当 红墨水 售出 [b] 箱 ， 蓝墨水 售出 [c] % 后 ， 剩下 的 红 蓝墨水 相等 ． 原 运进 的 蓝墨水 有 多少 箱 ？	x = ( [a] - [b] ) / ( 1 -( [c] / 100 ) )	{'[a]': '65', '[b]': '25', '[c]': '20'}	50
设 座位 若干 排 ， 若 每排 坐 [a] 人 ， 则 有 [b] 人 无 座位 ， 若 每排 坐 [c] 人 ， 则 空 [d] 个 座位 ， 共有 几排 座位 ？	x = ( [d] + [b] ) / ( [c] - [a] )	{'[a]': '30', '[b]': '8', '[c]': '31', '[d]': '26'}	34
商店 运 来 [a] 箱 足球 ， 每箱 [b] 个 ， 这些 足球 的 总价 为 [c] 元 ． 平均 每个 足球 价值 多少 元 ？	x = [c] / ( [a] * [b] )	{'[a]': '4', '[b]': '20', '[c]': '3360'}	42
[a] 的 [b] 倍 + [c] 再 去除 [d] ， 商 = ？	x = [d] / ( [a] * [b] + [c] )	{'[a]': '12', '[b]': '1.2', '[c]': '0.6', '[d]': '0.9'}	((3)/(50))
一 个数 是 [a] ， 这个 数 的 [b] = ．	x = [a] * [b]	{'[a]': '45', '[b]': '0.6666666666666666'}	30
已知 两个 因数 的 积 是 [a] ， 一个 因数 是 [b] ， 另 一个 因数 = ．	x = [a] / [b]	{'[a]': '201.6', '[b]': '72'}	2.8
一 捆 电线 有 [a] 圈 ， 每圈 的 直径 是 [b] 米 ， 求 电线 的 总长 ．	x = 3.14 * [b] * [a]	{'[a]': '30', '[b]': '0.6'}	56.52
商店 里 有 梨 [a] 千克 ， 苹果 比 梨 少 [b] % ． 商店 里 有 苹果 多少 千克 ？	x = [a] * ( 1 -( [b] / 100 ) )	{'[a]': '390', '[b]': '40'}	234
少年 乐队 有 女生 [a] 人 ， 男生 [b] 人 ， 合唱队 的 人数 是 乐队 的 [c] 倍 ， 合唱队 有 多少 人 ？	x = ( [a] + [b] ) * [c]	{'[a]': '23', '[b]': '18', '[c]': '3'}	123
甲乙 两地 相距 [a] 千米 ， 一辆 汽车 从 甲地 开往 乙地 ， 去 时 用 了 [b] 小时 ， 返回 用 了 [c] 小时 ， 去 时 比 返回 时 每 小时 多行 多少 千米 ？	x = [a] / [b] - [a] / [c]	{'[a]': '378', '[b]': '4', '[c]': '4.5'}	10.5
计算 ： [a] * [b] - [c] * [d] = ．	x = [a] * [b] - [c] * [d]	{'[a]': '765', '[b]': '963963', '[c]': '765765', '[d]': '963'}	0
要 运 一堆 土 ， 如果 每天 运 [a] 车 ， 需 [b] 天 才能 运 完 ， 现在 要 提前 [c] 天 完成 ， 每天 要 运 多少 车 ？	x = [a] * [b] / ( [b] - [c] )	{'[a]': '350', '[b]': '40', '[c]': '5'}	400
妈妈 [a] 小时 做 [b] 个 零件 ， 再 做 [c] 小时 全部 做 完 ， 妈妈 一共 要 做 多少 个 零件 ？	x = [b] + [b] / [a] * [c]	{'[a]': '9', '[b]': '27', '[c]': '3'}	36
苏宁 商城 庆元旦 搞 活动 ． 原价 [a] 元 的 某 品牌 电视 ， 现在 打 [b] ， 比 原来 的 价格便宜 了 多少 元 钱 ？	x = [a] - [a] * [b]	{'[a]': '3500', '[b]': '0.85'}	525
一 块 长方形 地 长 [a] 千米 ， 宽 是 长 的 [b] ， 这块 地 的 面积 = 多少 平方米 ．	x = [a] * ( [a] * [b] )	{'[a]': '24', '[b]': '0.4166666666666667'}	240
铺设 一条 长 [a] 米 的 下水道 ， 由 甲乙 两个 小组 从 两头 同时 开始 施工 ， 经过 [b] 天 后 还 剩 [c] 米 ． 甲组 每天 完成 [d] 米 ， 乙组 每天 完成 多少 米 ？	x = ( [a] - [c] ) / [b] - [d]	{'[a]': '6300', '[b]': '60', '[c]': '300', '[d]': '54'}	46
一 本 小说书 共有 [a] 页 ， 小 杰 第一天 看 了 后 ， 还 剩下 全书 的 [b] ， 则 第 二 天 应从 第 多少 页 开始 看 ．	x = [a] * ( 1 - [b] ) + 1	{'[a]': '200', '[b]': '0.625'}	76
果园 里 有 梨树 [a] 棵 ， 苹果树 比 梨树 多 [b] ． 苹果树 有 多少 棵 ？	x = [a] * ( 1 + [b] )	{'[a]': '144', '[b]': '0.6666666666666666'}	240
乌龟 和 兔子 赛跑 ， 同 一段路 ， 兔子 跑 完 需 [a] 分钟 ， 乌龟 跑 完 需 [b] 分钟 ， 兔子 的 速度 是 乌龟 的 多少 ．	x = [b] / [a]	{'[a]': '20', '[b]': '30'}	1((1)/(2))
一 根 绳子 长 [a] 米 ， 第一次 用 去 [b] 米 ， 第 二 次 用 去 [c] 米 ， 这时 绳子 比 原来 短 了 多少 米 ？	x = [b] + [c]	{'[a]': '46', '[b]': '12.5', '[c]': '23.6'}	36.1
一 种 含盐 率 为 [a] % 的 盐水 [b] 克 ， 水 有 多少 克 ．	x = [b] - [b] *( [a] / 100 )	{'[a]': '10', '[b]': '50'}	45
一 件 上衣 [a] 元 ， 一条 裤子 [b] 元 ， 买 [c] 套 这样 的 衣服 ， 共 花 多少 元 ．	x = ( [a] + [b] ) * [c]	{'[a]': '38', '[b]': '16', '[c]': '2'}	108
在 摸奖 箱 里 放入 黄 球 和 白 球 ． 已经 放进去 了 [a] 个 黄 球 ， 要 设计 一个 摸 到 黄 球 可能性 是 [b] % 的 摸奖 活动 ， 要 往 箱 里 放进 多少 个 白 球 ？	x = [a] /( [b] / 100 ) - [a]	{'[a]': '6', '[b]': '4'}	144
[a] 个人 [b] 天 吃 [c] 个 馒头 ， 平均 每个 人 每天 吃 几个 馒头 ？	x = [c] / [b] / [a]	{'[a]': '2', '[b]': '3.5', '[c]': '35'}	5
3 （ 1 ） 班 小 图书 箱 第一天 借出 了 存 书 的 一半 ， 第 [a] 天 又 借出 [b] 本 ， 还 剩 [c] 本 ． 小 图书 箱 原有 图书 多少 本 ？	x = ( [c] + [b] ) * [a]	{'[a]': '2', '[b]': '43', '[c]': '32'}	150
被减数 是 [a] ， 减数 是 [b] ， 差 大约 = ．	x = [a] - [b]	{'[a]': '308', '[b]': '124'}	184
老王 花 [a] 元 买 了 一台 洗衣机 ， 比 促销 前 便宜 了 [b] 元 ． 便宜 百分之几 ？	x = [b] / ( [a] + [b] )	{'[a]': '1260', '[b]': '240'}	16%
[a] 台 同样 织布机 ， [b] 小时 织布 [c] 米 ， 平均 每 台 织布机 每 小时 织布 多少 米 ？	x = [c] / [b] / [a]	{'[a]': '6', '[b]': '2.6', '[c]': '124.8'}	8
某 车间 用 两台 机床 加工 [a] 个 零件 ， 第一台 机床 每 小时 加工 [b] 个 ， 第 二 台 机床 每 小时 加工 [c] 个 ， 如果 每天 工作 [d] 小时 ， 加工 完 这 批 零件 需要 多少 天 ？	x = [a] / ( ( [b] + [c] ) * [d] )	{'[a]': '2160', '[b]': '24', '[c]': '30', '[d]': '8'}	5
快速 部队 要 去 某地 执行 任务 ， 如果 每 小时 前进 [a] 千米 ， 需要 [b] 小时 到达 ； 现在 需要 在 [c] 小时 内 到达 ， 每 小时 至少 要 前进 多少 千米 ？	x = [a] * [b] / [c]	{'[a]': '30', '[b]': '6', '[c]': '4'}	45
印刷厂 在 装订 [a] 本 图书 ， 平均 每天 装订 [b] 本 ， 工作 多少 天 后 ， 还 剩下 [c] 本 没 完成 ．	x = ( [a] - [c] ) / [b]	{'[a]': '910', '[b]': '90', '[c]': '190'}	8
张 阿姨 打 一份 稿件 ， 第一天 打 了 总数 的 [a] % ， 第 二 天 打 了 总数 的 [b] % ， 两天 一共 打 了 [c] 页 ， 这份 稿件 一共 有 多少 页 ？	x = [c] / (( [a] / 100 ) + ( [b] / 100 ) )	{'[a]': '12', '[b]': '18', '[c]': '180'}	600
一 堆 煤 ， 原 计划 每天 烧 [a] 吨 ， 可以 [b] 天 ， 由于 改进 炉灶 ， 每天 烧 [c] 吨 ， 这 堆 煤 可以 烧 多少 天 ？	x = [b] * [a] / [c]	{'[a]': '4', '[b]': '75', '[c]': '3'}	100
[a] 个 小朋友 参加 一 次 聚会 ， 每 [b] 位 小朋友 都 要 握 一次 手 ， 一共 要 握 多少 次 手 ．	x = ( [a] - 1 ) * [a] / [b]	{'[a]': '6', '[b]': '2'}	15
一 种 电脑 现在 比 原价 降低 [a] ， 正好 降低 [b] 元 ， 这种 电脑 原价 多少 元 ？	x = [b] / [a]	{'[a]': '0.13333333333333333', '[b]': '800'}	6000
阳光 小学 三年级 的 同学 乘 4 辆 汽车 去 春游 ， 前 [a] 辆车 各 坐 [b] 个 同学 ， 第 4 辆车 坐 [c] 人 ， 这次 春游 一共 去 了 多少 人 ？	x = [b] * [a] + [c]	{'[a]': '3', '[b]': '45', '[c]': '64'}	199
商店 运 来 桔子 、 苹果 、 梨 共 [a] 千克 ， 桔子 与 苹果 的 重量 比 是 [b] ： [c] ， 梨 的 重量 是 苹果 的 [d] ， 桔子 有 多少 千克 ？	x = [a] * ( ( [b] ) / ( 1 + [b] + [c] ) )	{'[a]': '360', '[b]': '5', '[c]': '6', '[d]': '0.16666666666666666'}	150
食堂 运 来 一批 煤 ， 计划 每天 烧 [a] 吨 ， 可以 烧 [b] 天 ． 实际 每天 节约 [c] 吨 ， 这 堆 煤 实际 可以 烧 多少 天 ？	x = ( [a] * [b] ) / ( [a] - [c] )	{'[a]': '1.2', '[b]': '30', '[c]': '0.3'}	40
一 块 巧克力 ， 小 红 吃 了 [a] ， 小 明 吃 了 [b] ， 两 人 一共 吃 了 ( ( ( ) ) / ( ( ) ) ) ．	x = [a] + [b]	{'[a]': '0.375', '[b]': '0.25'}	((5)/(8))
加工 一批 零件 ， 原 计划 [a] 天 做 完 ， 如果 每天 做 [b] 个 ， 则 提前 [c] 天 做 完 ， 则 原来 每天 做 多少 个 ．	x = [b] * ( [a] - [c] ) / [a]	{'[a]': '15', '[b]': '300', '[c]': '3'}	240
[a] - [b] 与 [c] 的 积 ， 所得 的 差 除以 [d] ， 结果 = ？	x = ( [a] - [b] * [c] ) / [d]	{'[a]': '4.08', '[b]': '0.8', '[c]': '5', '[d]': '0.4'}	0.2
一 辆 本田 轿车 在 国内 的 售价 是 [a] 万元 ， 日本 的 售价 折合 人民币 是 [b] 万元 ． 这种 轿车 在 国内 购买 要 贵 多少 万元 钱 ．	x = [a] - [b]	{'[a]': '25.48', '[b]': '23.15'}	2.33
老师 给 同学 们 买 了 [a] 个 铅笔盒 作为 运动员 奖品 ， 付 了 [b] 元 ， 找回 [c] 元 ， 每个 铅笔盒 多少 钱 ？	x = ( [b] - [c] ) / [a]	{'[a]': '6', '[b]': '100', '[c]': '10'}	15
一 箱 花生 牛奶 有 [a] 瓶 ， 每箱 售价 [b] 元 ， 芳 芳 要 买 [c] 瓶 ， 需要 付 多少 元 ？	x = [b] / [a] * [c]	{'[a]': '24', '[b]': '48', '[c]': '5'}	10
小 明 和 小强 两 人 集邮 ， 小 明 集邮 [a] 张 ， 小强 的 邮票 比 小 明 的 [b] 倍 多 [c] 张 ， 小强 有 多少 张 邮票 ？	x = [a] * [b] + [c]	{'[a]': '35', '[b]': '3', '[c]': '2'}	107
一 条 环形 跑道 长 [a] 米 ， 甲 骑 自行车 每分钟 [b] 米 ， 乙 跑步 每分钟 [c] 米 ， 两 人 同时 同 地 同 向 出发 ， 经过 多少 分钟 两 人 相遇 ？	x = [a] / ( [b] - [c] )	{'[a]': '400', '[b]': '450', '[c]': '250'}	2
小 翔 从 家 步行 到 超市 ， 步行 [a] 分钟 后 还 剩 全程 的 [b] ． 小 翔 平均 每分钟 步行 全程 的 几分 之 几 ？	x = ( 1 - [b] ) / [a]	{'[a]': '8', '[b]': '0.3333333333333333'}	((1)/(12))
两箱 苹果 ， 从 甲 箱 中 取出 [a] ， 从 乙 箱 中 取出 [b] ， 这时 两箱 苹果 剩下 的 苹果 重量 相等 ， 已知 甲 箱 原有 苹果 [c] 千克 ， 乙 箱 原有 苹果 多少 千克 ？	x = [c] * ( 1 - [a] ) / ( 1 - [b] )	{'[a]': '0.25', '[b]': '0.2', '[c]': '40'}	((75)/(2))
从 甲地 到 乙地 ， 快车 每 小时 行 [a] 千米 ， [b] 小时 到达 ， 慢车 的 速度 只有 快车 的 [c] ， 慢车 几小时 到达 ？	x = [a] * [b] / ( [a] * [c] )	{'[a]': '84', '[b]': '3', '[c]': '0.7142857142857143'}	4.2
[a] 的 [b] % 和 多少 的 [c] 相等 ．	x = [a] *( [b] / 100 ) / [c]	{'[a]': '15', '[b]': '80', '[c]': '0.6666666666666666'}	18
一 件 上衣 [a] 元 ， 一条 裤子 [b] 元 ， 学校 要 为 [c] 名 旗手 购买 统一 的 服装 ， 一共 需要 多少 钱 ？	x = ( [a] + [b] ) * [c]	{'[a]': '128', '[b]': '61', '[c]': '12'}	2268
计算 ： [a] - [b] = ．	x = [a] - [b]	{'[a]': '3', '[b]': '0.2727272727272727'}	((30)/(11))
某 工厂 生产 一批 零件 ， 经 检验 已有 [a] 个 不 合格 ， 至少 要 有 多少 个 合格 ， 才能 确保 合格率 达到 [b] % ．	x = [a] / ( 1 -( [b] / 100 ) ) - [a]	{'[a]': '84', '[b]': '98'}	4116
一 桶 油 重 [a] 千克 ， 用 去 了 [b] ， 用 去 了 多少 千克 ．	x = [a] * [b]	{'[a]': '20', '[b]': '0.4'}	8
湖滨 种 着 一排 柳树 ， 每 相邻 两棵树 之间 相距 [a] 米 ， 小 明 从 第 [b] 棵 树 跑 到 第 [c] 棵 树 ， 一共 跑 了 多少 米 ．	x = [a] * ( [c] - [b] )	{'[a]': '8', '[b]': '5', '[c]': '100'}	760
小 图书室 有 文艺 书 [a] 本 ， 故事书 的 本 数 是 文艺 书 的 [b] ， 科技 书 的 本 数 是 故事书 的 [c] ． 科技 书 有 多少 本 ．	x = [a] * [b] * [c]	{'[a]': '96', '[b]': '0.6666666666666666', '[c]': '0.25'}	16
几个 体操 队员 排成 一队 正 步向前 走 ， 穿 黑 运动服 的 队长 排 在 第 [a] 个 ． 教练员 发令 ： “ 向后转 ” 后 ， 穿 黑衣服 的 队长 排 在 第 [b] ， 这 队 一共 有 多少 个 体操 队员 ？	x = [a] + [b] - 1	{'[a]': '6', '[b]': '5'}	10
甲乙 两车 同时 从 A 、 B 两地 相向 而 行 ， 行驶 [a] 小时 后 两车 相距 [b] 千米 ； 又 行驶 了 [c] 小时 后 两车 相距 [d] 千米 ， 如果 甲 车 每 小时 行 [e] 千米 ， 乙 车 每 小时 行 多少 千米 ？	x = ( [b] - [d] ) / [c] - [e]	{'[a]': '1.5', '[b]': '87', '[c]': '0.5', '[d]': '38', '[e]': '42'}	56
一 家 电脑公司 ， 十 月份 按照 [a] % 的 税率 缴纳 了 营业税 ， 税后 的 实际收入 为 [b] 万元 ． 这家 电脑公司 的 纳税 额 = ？	x = [b] / ( 1 -( [a] / 100 ) ) *( [a] / 100 )	{'[a]': '20', '[b]': '16.8'}	4.2
一 个数 除以 [a] ， 商 是 [b] ， 这个 数 = ？	x = [b] * [a]	{'[a]': '55', '[b]': '160'}	8800
计算 [a] / [b] * [c] - [d] = ．	x = [a] / [b] * [c] - [d]	{'[a]': '40', '[b]': '16', '[c]': '2.5', '[d]': '1'}	5.25
李老师 给 参加 数学 竞赛 获奖 的 同学 买 奖品 ， 用 [a] 元 买 了 [b] 枝 钢笔 ， 每枝 钢笔 值 多少 元 ．	x = [a] / [b]	{'[a]': '148.8', '[b]': '12'}	12.4
挖 一个 长 [a] 米 ， 宽 [b] 米 ， 深 [c] 米 的 地窖 ， 这个 地窖 占地 多少 平方米 ．	x = [a] * [b]	{'[a]': '4', '[b]': '3', '[c]': '2'}	12
比 [a] 少 [b] 的 数 的 [c] 倍 = ？	x = ( [a] - [b] ) * [c]	{'[a]': '420', '[b]': '56', '[c]': '4'}	1456
小 明 去 游泳池 游泳 ， 他 用 了 [a] 分钟 游 了 2 个 来回 ， 共 游 了 [b] 米 ， 平均 每分钟 游 多少 米 ？	x = [b] / [a]	{'[a]': '6', '[b]': '120'}	20
大卡车 每次 载运 货物 [a] 吨 ， 小 卡车 每次 载运 货物 [b] 吨 ， 大卡车 [c] 次 可 运 完 的 货物 ， 小 卡车 几次 运 完 ？	x = [a] * [c] / [b]	{'[a]': '6', '[b]': '1.5', '[c]': '5'}	20
比 [a] 少 [b] 的 数 = ．	x = [a] - [b]	{'[a]': '6.7', '[b]': '0.9'}	5.8
甲 数 是 [a] ， 甲乙 两 数 的 最小 公倍数 [b] ， 最大公约数 是 [c] ， 那 乙 数 应该 = ．	x = [c] * [b] / [a]	{'[a]': '32', '[b]': '288', '[c]': '4'}	36
每 两个 路灯 之间 的 距离 是 [a] 米 ， 那么 第 [b] 个 路灯 [c] 个 路灯 相距 多少 米 ．	x = ( [c] - [b] ) * [a]	{'[a]': '35', '[b]': '1', '[c]': '7'}	210
一 个 教室 的 长 是 [a] 米 ， 宽 是 [b] 米 ， 高 是 [c] 米 ． 要 粉刷 教室 的 天花板 和 [c] 周 ， 除去 门窗 面积 [d] 米 ^ [e] ， 要 粉刷 多 大 的 面积 ？	x = [a] * [b] + [a] * [c] * [e] + [b] * [c] * [e] - [d]	{'[a]': '8', '[b]': '6', '[c]': '4', '[d]': '30', '[e]': '2'}	130
有 一捆 铁丝 ， 第一次 用 去 它 的 [a] ， 第 二 次 用 去 它 的 [b] ， 第 3 次 用 去 [c] 米 ， 正好 用 完 ， 这 捆 铁丝 长 多少 米 ？	x = [c] / ( 1 - [a] - [b] )	{'[a]': '0.4', '[b]': '0.3333333333333333', '[c]': '40'}	150
李 叔叔 买 了 一台 电脑 ， 价格 优惠 ， 是 原价 的 [a] ， 比 打折 前 便宜 了 [b] 元 ， 李 叔叔 买 这 台 电脑 花 了 多少 钱 ？	x = [b] / ( 1 - [a] ) - [b]	{'[a]': '0.85', '[b]': '300'}	1700
果园 里 苹果树 的 棵 数 比 杏树 多 [a] ， 正好 多 [b] 棵 ． 果园 里 有 杏树 多少 棵 ？	x = [b] / [a]	{'[a]': '0.42857142857142855', '[b]': '39'}	91
一 个 12 岁 的 儿童 每天 需要 [a] 毫克 的 维生素 C ， 已知 某 果汁 每 [b] 克 含 维生素 C10 毫克 ， 需要 喝 这种 果汁 多少 克 才能 满足 一天 所 需 的 维生素 C ．	x = [a] / 10 * [b]	{'[a]': '50', '[b]': '25'}	125
卢 下 村 扩大 生猪 养殖 规模 ， 今年 养殖 生猪 [a] 头 ， 比 去年 增加 [b] ， 去年 养殖 生猪 多少 头 ？	x = [a] / ( 1 + [b] )	{'[a]': '2400', '[b]': '0.42857142857142855'}	1680
池塘 里 的 水草 每天 长大 一倍 ， [a] 天 长满 ， 多少 天 长满 半个 池塘 ．	x = [a] - 1	{'[a]': '16'}	15
商店 运进 苹果 、 雪梨 、 香蕉 共 若干 千克 ． 其中 苹果 [a] 千克 ， 雪梨 [b] 千克 ， 香蕉 占 运进 水果 总量 的 [c] ． 香蕉 有 多少 千克 ？	x = ( [a] + [b] ) / ( 1 - [c] ) * [c]	{'[a]': '150', '[b]': '170', '[c]': '0.2'}	80
小 芳 参加 了 [a] 次 满 分为 [b] 分 的 数学 测验 ， 其 平均分 是 [c] 分 ， 请问 小 芳 的 每次 数学 测验 成绩 不会 低 过 多少 分 ？	x = [b] * [a] - [c] * [a]	{'[a]': '5', '[b]': '100', '[c]': '90'}	50
小 李家 买 了 [a] 盆花 ， 每 盆 [b] 元 ， 买 树 又 用 去 [c] 元 ， 一 共用 去 多少 元 ？	x = [a] * [b] + [c]	{'[a]': '40', '[b]': '15', '[c]': '200'}	800
一 只 狗 重 [a] 千克 ， 山羊 的 体重 比 小狗 的 [b] 倍 还 多 [c] 千克 ． 山羊 的 体重 = 多少 千克 ？	x = [a] * [b] + [c]	{'[a]': '17', '[b]': '3', '[c]': '5'}	56
一 只 蜗牛 要 爬 一口 [a] 米 深 的 枯井 ， 它 白天 向 上爬 [b] 米 ， 晚上 下滑 [c] 米 ， 第 多少 天 蜗牛 能 爬 到 井口 ．	x = ( [a] - [b] ) / ( [b] - [c] ) + 1	{'[a]': '9', '[b]': '3', '[c]': '2'}	7
[a] * [b] + [c] * [d] = ．	x = [a] * [b] + [c] * [d]	{'[a]': '22', '[b]': '47', '[c]': '42', '[d]': '53'}	3260
甲 校 的 图书 是 乙 校 的 [a] % ， 甲 校 比 乙 校 的 图书 多 百分之几 ？	x =( [a] / 100 ) - 1	{'[a]': '150'}	50%
飞机 每 小时 飞行 [a] 千米 ， [b] 小时 可 飞行 多少 千米 ．	x = [a] * [b]	{'[a]': '850', '[b]': '4'}	3400
从 [a] 里 减去 [b] 的 [c] 倍 ， 得到 的 差 再 被 [d] 除 ， 商 = ？	x = ( [a] - [b] * [c] ) / [d]	{'[a]': '369', '[b]': '45', '[c]': '4', '[d]': '3'}	63
一 瓶 药 有 [a] 片 张 英 每天 吃 [b] 次 ， 每次 吃 [c] 片 ． 这 瓶 药 够吃 几天 ？	x = [a] / ( [b] * [c] )	{'[a]': '42', '[b]': '3', '[c]': '2'}	7
参观 上海 “ 世博会 ” ， 平日 普通 票 [a] 元 一张 ， 指定 日 普通 票 的 价格比 平日 普通 票 高 [b] % ， 指定 日 普通 票 多少 钱 一张 ？	x = [a] * ( 1 + ( [b] / 100 ) )	{'[a]': '160', '[b]': '25'}	200
陕西 兵马俑 中 ， 步兵 俑 占 陶俑 总数 的 [a] ， 其他 陶俑 比 步兵 俑 多 [b] 件 ， 你 能 求 出 陶俑 的 总数 ？	x = [b] / ( 1 - [a] - [a] )	{'[a]': '0.4', '[b]': '1600'}	8000
公园 里 有 月季花 [a] 棵 ， 正好 是 郁金香 的 [b] ， 兰花 的 棵 数 是 郁金香 的 [c] ， 兰花 有 多少 棵 ？	x = [a] / [b] * [c]	{'[a]': '90', '[b]': '0.75', '[c]': '0.8333333333333334'}	100
某 车间 有 一天 的 出勤率 是 [a] % ， 有 一 人 病假 ， 这个 车间 共有 多少 人 ．	x = 1 / ( 1 -( [a] / 100 ) )	{'[a]': '98'}	50
一 本书 有 [a] 页 ， 小 红 第一天 看 了 全书 的 [b] ， 第一天 看 了 多少 页 ？	x = [a] * [b]	{'[a]': '120', '[b]': '0.4'}	48
妈妈 买来 [a] 米 布 做 裤子 ， 如果 每 条 裤子 用布 [b] 米 ， 这些 布 可以 做 几条 裤子 ？	x = [a] / [b]	{'[a]': '22.5', '[b]': '1.25'}	18
同学 们 栽树 ， 四年级 栽 了 [a] 棵 ． 六年级 栽 的 比 四年级 的 [b] 倍 少 [c] 棵 ． 两个 年级 共 栽树 多少 棵 ？	x = [a] + [a] * [b] - [c]	{'[a]': '45', '[b]': '2', '[c]': '15'}	120
甲 、 乙 、 丙 3 只 蚂蚁 爬行 的 速度 之 比 是 [a] ： [b] ： [c] ， 它们 沿 一个 圆圈 从 同 一点 同时 同 向 爬行 ， 当 它们 首次 同时 回到 出发点 时 ， 就 结束 爬行 ． 问 蚂蚁 甲 追 上 蚂蚁 乙 一共 多少 次 （ 包括 结束 时刻 ） ？	x = [a] - [b]	{'[a]': '8', '[b]': '6', '[c]': '5'}	2
把 [a] 连 加 [b] 次 ， 结果 = ．	x = [a] * [b]	{'[a]': '36', '[b]': '20'}	720
同学 们 排队 做操 ， 小 明 前面 有 [a] 个人 ， 后面 有 [b] 个人 ， 这 一排 一共 有 多少 个人 ？	x = [a] + [b] + 1	{'[a]': '26', '[b]': '19'}	46
小 明 两周 看 完 了 一 本书 ， 第一周 看 了 [a] 页 ， 第 二 周 看 了 这 本书 的 [b] % ， 这 本书 一共 有 多少 页 ？	x = [a] / ( 1 -( [b] / 100 ) )	{'[a]': '132', '[b]': '56'}	300
