动物园 里 的 一头 大象 每天 吃 [a] 千克 食物 ， 一只 熊猫 [b] 天 吃 [c] 千克 食物 ． 大象 每天 吃 的 食物 是 熊猫 的 多少倍 ？	x = [a] / ( [c] / [b] )	{'[a]': '180', '[b]': '2', '[c]': '72'}	5
小 明 家 买来 一袋 大米 ， 重 [a] 千克 ， 吃 了 [b] ， 吃 了 多少 千克 ．	x = [a] * [b]	{'[a]': '15', '[b]': '0.4'}	6
学校 田径队 进行 长跑 训练 ， 上周 前 [a] 天 共 跑 了 [b] 千米 ， 后 [c] 天 共 跑 了 [d] 千米 ． 上周 学校 田径队 平均 每天 跑 多少 千米 ？	x = ( [b] + [d] ) / ( [a] + [c] )	{'[a]': '3', '[b]': '3.6', '[c]': '4', '[d]': '5.15'}	1.25
一 桶 油 ， 用 了 [a] 千克 ， 正好 是 这 桶 油 的 [b] ， 这 桶 油 还 剩 多少 千克 ？	x = [a] / [b] - [a]	{'[a]': '4', '[b]': '0.4'}	6
学校 买 了 [a] 套 桌椅 ， 每 把 椅子 [b] 元 ， 每张 桌子 [c] 元 ． 学校 买 椅子 和 桌子 共 花 多少 元 ？	x = ( [b] + [c] ) * [a]	{'[a]': '15', '[b]': '21.6', '[c]': '78.4'}	1500
比 [a] 大 [b] 的 数 乘 [c] ， 积 = ？	x = ( [a] + [b] ) * [c]	{'[a]': '18', '[b]': '42', '[c]': '6.25'}	375
骑 自行车 的 速度 是 每 小时 [a] 千米 ， 是 汽车 速度 的 [b] ， 汽车 每 小时 行 多少 千米 ？	x = [a] / [b]	{'[a]': '16', '[b]': '0.16666666666666666'}	96
一 辆 客车 和 一辆 轿车 分别 从 甲 城 和 乙 城 同时 相对 开出 ， [a] 小时 后 两车 相遇 ． 已知 客车 每 小时 行驶 [b] 千米 ， 轿车 每 小时 行驶 [c] 千米 ， 甲乙 两城 相距 多少 千米 ？	x = ( [b] + [c] ) * [a]	{'[a]': '2.8', '[b]': '76.5', '[c]': '93.5'}	476
四川 汶川 地震 时 ， 某 车队 向 灾区 运送 一批 救灾物资 ， 去 时 每 小时 行驶 [a] 千米 ， [b] 小时 到达 灾区 ， 回来 时 每 小时 行驶 [c] 千米 ， 经过 多少 小时 能够 返回 出发地 ．	x = [a] * [b] / [c]	{'[a]': '60', '[b]': '5', '[c]': '75'}	4
一 批 大米 ， 上午 运走 全部 的 [a] ， 下午 又 运走 [b] 千克 ， 这时 已经 运走 的 大米 占 全部 大米 的 [c] ． 这 批 大米 共 多少 千克 ？	x = [b] / ( [c] - [a] )	{'[a]': '0.25', '[b]': '240', '[c]': '0.625'}	640
小 明 从 学校 到 图书馆 ， 走 了 全程 的 [a] 时 ， 离 图书馆 还有 [b] 米 ． 学校 和 图书馆 相距 多少 米 ？	x = [b] / ( 1 - [a] )	{'[a]': '0.3333333333333333', '[b]': '900'}	1350
一 个 车轮 的 直径 是 [a] 米 ， 它 滚动 一周 所 走 的 路程 = 多少 米 ．	x = 3.14 * [a]	{'[a]': '0.5'}	1.57
比 [a] 吨 多 [b] 吨 = 多少 吨 ．	x = [a] + [b]	{'[a]': '0.25', '[b]': '0.5'}	((3)/(4))
水果 店里 橘子 的 重量 是 梨 的 [a] 倍 ， 是 苹果 的 [b] 倍 ． 已知 梨 有 [c] 筐 ， 每 筐 重 [d] 千克 ， 苹果 有 多少 千克 ．	x = [d] * [c] * [a] / [b]	{'[a]': '6', '[b]': '2', '[c]': '4', '[d]': '50'}	600
一 批 货物 [a] 吨 ， [b] 小时 运走 了 它 的 [c] ． 剩下 的 要 几小时 运 完 ？	x = 1 / ( [c] / [b] ) - [b]	{'[a]': '100', '[b]': '4', '[c]': '0.8'}	1
小 明 妈妈 月工资 收入 是 [a] 元 ， 按 税法 规定 ， 超过 [b] 元 的 部分 要 按 [c] % 的 税率 缴纳 个人所得税 ． 小 红 妈妈 每月 应 缴纳 个人所得税 多少 元 ？	x = ( [a] - [b] ) *( [c] / 100 )	{'[a]': '2000', '[b]': '1600', '[c]': '5'}	20
王老师 为 班上 买 回 了 [a] 本 图书 ， 付给 营业员 [b] 元 ， 找回 [c] 元 钱 ． 平均 每 本书 多少 元 ？	x = ( [b] - [c] ) / [a]	{'[a]': '3', '[b]': '100', '[c]': '7'}	31
[a] / [b] 的 商 = ．	x = [a] / [b]	{'[a]': '404', '[b]': '2'}	202
商店 运 来 [a] 箱 饮料 ， 每箱 [b] 瓶 ， 每瓶 售价 [c] 元 ． 这些 饮料 能 卖 多少 钱 ？	x = [b] * [c] * [a]	{'[a]': '25', '[b]': '12', '[c]': '4'}	1200
一 个 圆形 水池 周围 每隔 [a] 米 栽 一棵 杨树 ， 共 栽 了 [b] 棵 ， 水池 的 周长 = 多少 米 ．	x = [b] * [a]	{'[a]': '2', '[b]': '40'}	80
参加 学校 田径比赛 的 女选手 有 [a] 人 ， 男 选手 人数 比 女选手 多 [b] % ． 男 选手 有 多少 人 ？	x = [a] * ( 1 + ( [b] / 100 ) )	{'[a]': '50', '[b]': '80'}	90
春节 期间 ， 书法 小队 的 小 红 和 王 强 准备 写 一些 大 ‘ 福 ’ 字 春联 免费 赠送给 各家 ， 当 小 红 写 完 [a] % 时 ， 李老师 对 王 强 说 ： “ 如果 你 写 [b] 张 ‘ 福 ’ 字 的话 ， 就 超出 任务 的 [c] ” 聪明 的 你 能 算 出 他们 两 人 共 要 写 多少 张大 ‘ 福 ’ 字 ？ ．	x = [b] / ( 1 -( [a] / 100 ) + [c] )	{'[a]': '40', '[b]': '105', '[c]': '0.1'}	150
电视机厂 [a] 月份 计划 生产 电视机 [b] 台 ， 实际 生产 了 [c] 台 ， 超额完成 百分之几 ？	x = ( [c] - [b] ) / [b]	{'[a]': '5', '[b]': '5000', '[c]': '6000'}	20%
小 明 读 一本 [a] 页 的 书 ， 已 读 了 全书 的 [b] ， 还 剩下 多少 页 没 读 ？	x = [a] * ( 1 - [b] )	{'[a]': '180', '[b]': '0.6666666666666666'}	60
喜洋洋 和 灰 太 狼 在 体育场 进行 [a] 米 赛跑 ， 灰 太 狼 的 速度 是 喜洋洋 速度 的 [b] 倍 ． 当 它们 从 起点 一起 出发 后 ， 喜洋洋 不停 地 跑 ， 灰 太 狼 跑 到 某 一处 开始 睡觉 ， 当 灰 太 狼 醒来 后 ， 喜洋洋 已经 领先 灰 太 狼 [c] 米 ， 灰 太 狼 奋起直追 ， 当 喜洋洋 到达 终点 时 ， 灰 太 狼 仍 落后 [d] 米 ， 那么 灰 太 狼 睡觉 期间 ， 喜洋洋 跑 了 多少 米 ．	x = ( ( [a] * [b] ) - ( [a] - [d] ) ) / [b]	{'[a]': '20000', '[b]': '6', '[c]': '10000', '[d]': '200'}	16700
一 个 比例 的 两个 内 项 的 积 是 [a] ， 其中 一个 外 项 是 [b] ， 另 一个 外 项 = ．	x = [a] / [b]	{'[a]': '0.4', '[b]': '0.6'}	((2)/(3))
两个 加数 的 和 是 [a] ， 已知 一个 加数 是 [b] ， 另 一个 加数 = ？	x = [a] - [b]	{'[a]': '548', '[b]': '286'}	262
慈溪市 人民 公园 上午 有 游客 [a] 人 ， 中午 有 [b] 人 离去 ， 下午 又 来 了 [c] 人 ， 这时 公园 内 有 多少 游客 ？	x = [a] - [b] + [c]	{'[a]': '410', '[b]': '152', '[c]': '174'}	432
一 共 [a] 本 ， 我们 六年级 分 得 [b] ， 分给 五年级 的 本 数 相当于 六年级 的 [c] ， 五年级 分 得 多少 本 ？	x = [a] * [b] * [c]	{'[a]': '1800', '[b]': '0.2222222222222222', '[c]': '0.8'}	320
学校 图书室 买来 [a] 本书 ， 放在 [b] 个 书架上 ， 每个 书架 有 [c] 层 ． 你 能 算 出 平均 每层 放 了 多少 本书 ？	x = [a] / [b] / [c]	{'[a]': '200', '[b]': '2', '[c]': '4'}	25
一 个 除法 算式 ， 除数 是 [a] ， 商 是 [b] ， 被除数 = ．	x = [a] * [b]	{'[a]': '2.5', '[b]': '5'}	12.5
画画 小组 女生 有 [a] 人 ， 每位 女生 画 [b] 幅 画 ， 男生 有 [c] 人 ， 一共 画 了 [d] 幅 画 ． 这个 画画 小组 一共 画 了 多少 幅 画 ？	x = [b] * [a] + [d]	{'[a]': '8', '[b]': '3', '[c]': '7', '[d]': '20'}	44
一 辆 汽车 从 甲地 开往 乙地 ， 行 了 全程 [a] 时 ， 正好 是 [b] 千米 ， 如果 这辆 汽车 行 了 全程 的 [c] ， 这时 ， 这辆 汽车 行 了 多少 千米 ？	x = [b] / [a] * [c]	{'[a]': '0.375', '[b]': '108', '[c]': '0.6666666666666666'}	192
一 条 输电 线路 最 多 能 同时 给 [a] 台 空调 供电 ， 某 公司 在 [b] 个 房间 里 各 安装 了 一台 这样 的 空调 ． 想一想 ， 在 每天 [c] 小时 里 ， 平均 每个 房间 可以 使用 空调 多少 小时 ．	x = [c] - [c] / [b]	{'[a]': '3', '[b]': '4', '[c]': '24'}	18
王 刚 参加 数学 竞赛 ， 共 做 了 [a] 道 题 ， 如果 做 对 一 题 得 [b] 分 ， 做 错 一 题 倒扣 [c] 分 ， 王 刚 共 得 了 [d] 分 ， 问 他 做 错 了 多少 道 题 ．	x = ( [a] * [b] - [d] ) / ( [b] + [c] )	{'[a]': '25', '[b]': '4', '[c]': '2', '[d]': '58'}	7
[a] 福 鸡场 卖出 一批 肉鸡 ， 第一次 卖出 肉鸡 总数 的 [b] % ， 第 二 次 卖出 肉鸡 总数 的 [c] ， 还 剩 肉鸡 [d] 只 ， 鸡场 有 肉鸡 共 多少 只 ？	x = [d] / ( 1 -( [b] / 100 ) - [c] )	{'[a]': '6', '[b]': '40', '[c]': '0.2', '[d]': '1200'}	3000
三年级 有 [a] 个 同学 为 新生 做 小红花 ， 每人 做 了 [b] 朵 ， 如果 再 做 [c] 朵 ， 就 可以 送 每位 新生 [d] 朵 ． 今年 共 招 新生 多少 人 ？	x = [a] * [b] + [c]	{'[a]': '39', '[b]': '5', '[c]': '55', '[d]': '1'}	250
农机站 有 [a] 千克 柴油 ， 用 了 [b] 天 ， 平均 每天 大约 用 多少 千克 ？	x = [a] / [b]	{'[a]': '433', '[b]': '5'}	86.6
[a] （ [b] ） 班 有 [c] 名 同学 ， 每人 都 至少 定 一份 报纸 ， 定 《 小学生 数学 报 》 的 有 [d] 人 ， 定 《 少年报 》 的 有 [e] 人 ， 至少 有 多少 人 两种 报纸 都 定 了 ？	x = ( [e] + [d] ) - [c]	{'[a]': '3', '[b]': '1', '[c]': '42', '[d]': '32', '[e]': '27'}	17
妈妈 今年 [a] 岁 ， 小 玲 今年 [b] 岁 ． 小 玲 [c] 岁 时 ， 妈妈 比 小 玲 大 多少岁 ．	x = [a] - [b]	{'[a]': '35', '[b]': '8', '[c]': '20'}	27
在 一个 口袋 里 有 [a] 个 红球 和 [b] 个 黄 球 ， 从中 任意 摸 出 [c] 个 球 ， 摸 出 红球 的 可能性 = ．	x = [a] / ( [a] + [b] )	{'[a]': '2', '[b]': '8', '[c]': '1'}	((1)/(5))
学校 新 购进 [a] 套 桌椅 ， 每张 课桌 [b] 元 ， 每 把 椅子 [c] 元 ， 一共 需要 多少 钱 ？	x = [a] * ( [b] + [c] )	{'[a]': '65', '[b]': '136', '[c]': '74'}	13650
海信 电视机厂 [a] 月份 计划 生产 电视机 [b] 台 ， 上旬 产 了 [c] ， 中旬 产 了 [d] ， 上旬 、 中旬 共 生产 电视机 多少 台 ？	x = [b] * [c] + [b] * [d]	{'[a]': '5', '[b]': '12000', '[c]': '0.4', '[d]': '0.45'}	10200
落 圈 小学 六年级 [a] 个 学生 ， 其中 女生 占 [b] ， 后来 转 进 几个 女同学 ， 这时 女同学 占 全班 人数 的 [c] ． 转 进 多少 个 女同学 ？	x = [a] * ( 1 - [b] ) / ( 1 - [c] ) - [a]	{'[a]': '56', '[b]': '0.5714285714285714', '[c]': '0.6'}	4
奥运 吉祥物 商店 某 天 上午 售出 福娃 [a] 套 ， 下午 售出 [b] 套 ， 已知 下午 比 上午 多 收入 [c] 元 ． 每套 福娃 售价 多少 元 ？	x = [c] / ( [b] - [a] )	{'[a]': '129', '[b]': '161', '[c]': '2880'}	90
有 [a] 本 故事书 ， [b] 本 科技 书 ． 平均 放在 [c] 个 书架上 ， 每个 书架 放 多少 本 ？	x = ( [a] + [b] ) / [c]	{'[a]': '150', '[b]': '93', '[c]': '3'}	81
除数 和 商都 是 [a] ， 则 被除数 = ．	x = [a] * [a]	{'[a]': '29'}	841
学校同学 排队 做操 ， 每 列 [a] 人 ， 要 排 [b] 列 ． 如果 少 排 [c] 列 ， 每 列 要 排 多少 人 ？	x = [a] * [b] / ( [b] - [c] )	{'[a]': '36', '[b]': '20', '[c]': '2'}	40
某 水果店 第一天 卖出 水果 [a] 千克 ， 比 第 二 天 少卖 [b] 千克 ， 这个 水果店 两天 一共 卖出 水果 多少 千克 ！	x = [a] + [b] + [a]	{'[a]': '290', '[b]': '50'}	630
甲乙 两车 同时 从 相距 [a] 米 的 两地 同时 相对 开出 ， 当 两车 相距 [b] 千米 时 ， 正好 用 了 [c] 小时 ， 已知 乙 车 速度 为 [d] 千米 每 小时 ， 求 甲 车 的 速度 ．	x = ( [a] - [b] - [d] * [c] ) / [c]	{'[a]': '588', '[b]': '210', '[c]': '4', '[d]': '45'}	49.5
配制 一种 稀释液 ， 药粉 和 水 的 质量 比 是 [a] ： [b] ， 如果 配制 这种 稀释液 [c] 千克 ， 需要 药粉 多少 千克 ？	x = [c] * ( ( [a] ) / ( [a] + [b] ) )	{'[a]': '1', '[b]': '25', '[c]': '520'}	20
在 一次 学校 组织 的 数学考试 中 ， [a] （ [b] ） 班 [c] 名 学生 中 有 [d] 名 男同学 的 平均 成绩 是 [e] 分 ， [f] 名 女同学 的 平均 成绩 是 [g] 分 ． 全体同学 的 平均 成绩 = 多少 分 ？	x = ( [e] * [d] + [g] * [f] ) / [c]	{'[a]': '6', '[b]': '2', '[c]': '40', '[d]': '21', '[e]': '82', '[f]': '19', '[g]': '87'}	84.375
一 筐 香蕉 连 筐 重 [a] 千克 ， 卖出 [b] 后 ， 剩下 的 连 筐 重 [c] 千克 ． 筐 重 多少 千克 ？	x = [a] - ( [a] - [c] ) / [b]	{'[a]': '42', '[b]': '0.5', '[c]': '29'}	16
一 根 圆形 柱子 的 周长 是 [a] 米 ， 这根 柱子 的 直径 = 多少 米 ？	x = [a] / 3.14	{'[a]': '6.28'}	2
修 一条 全长 [a] km 的 公路 ， 开工 前 [b] 天 修 了 [c] km ， 照 这样 计算 ， 修 完 这 条 路 还要 多少 天 ？	x = [a] / ( [c] / [b] ) - [b]	{'[a]': '12', '[b]': '3', '[c]': '0.72'}	47
一 列 客车 和 一列 货车 同时 从 A 、 B 两地 相向 而 行 ， [a] 小时 相遇 ． 相遇 后 客车 又 行 了 [b] 小时 到达 B 地 ． 这时 货车 还要 行驶 多少 小时 才能 到达 A 地 ？	x = [a] * ( [a] / [b] )	{'[a]': '6', '[b]': '4'}	9
学校 开展 为 希望 小学 捐书 的 活动 ， 全校 有 [a] 个 年级 ， 每个 年级 [b] 个 班 ， 平均 每班 捐书 [c] 本 ． 一共 捐书 多少 本 ？	x = [a] * [b] * [c]	{'[a]': '6', '[b]': '4', '[c]': '50'}	1200
修筑 一条 水渠 ， [a] 天 已 筑 了 这 条 水渠 的 [b] ． 照 这样 计算 ， 筑 完 这 条 水渠 共 需要 多少 天 ？	x = [a] / [b]	{'[a]': '4', '[b]': '0.5333333333333333'}	7.5
一 张 桌子 [a] 元 ， 比 一个 凳子 多 [b] 元 ， 一个 凳子 多少 元 ？	x = [a] - [b]	{'[a]': '150', '[b]': '60'}	90
小 明 今天 看书 [a] 页 ， 是 昨天 的 [b] ． 问 ： 小 明 昨天 看书 多少 页 ？	x = [a] / [b]	{'[a]': '63', '[b]': '0.1111111111111111'}	567
某校 有 [a] 名 学生 ， 每 名 学生 每天 上 [b] 节 课 ， 每位 教师 每天 教 [c] 节 课 ， 每节课 是 一位 教师 给 [d] 名 学生 讲授 ． 那么 该校 共有 教师 多少 位 ．	x = ( [a] * [b] ) / ( [c] * [d] )	{'[a]': '2400', '[b]': '5', '[c]': '4', '[d]': '30'}	100
[a] + [b] * [c] 的 积 ， 和 = ？	x = [a] + [b] * [c]	{'[a]': '72', '[b]': '34', '[c]': '5'}	242
[a] 个 小组 栽树 ， 每个 小组 有 [b] 人 ， 每人 栽 [c] 棵 ， 一共 栽 了 多少 棵 树 ？	x = [b] * [c]	{'[a]': '3', '[b]': '12', '[c]': '8'}	96
一 个 小孩 体内 所 含 的 水分 有 [a] 千克 ， 占 体重 的 [b] ， 这个 小孩 的 体重 有 多少 千克 ？	x = [a] / [b]	{'[a]': '24', '[b]': '0.8'}	30
车间 生产 了 [a] 支 彩笔 ， 每 [b] 支 装 一盒 ， 装 了 [c] 盒 后 ， 还 剩 多少 支 ？	x = [a] - [b] * [c]	{'[a]': '2000', '[b]': '12', '[c]': '150'}	200
一 桶 油 重 [a] 千克 ， 倒 出 [b] 后 ， 再 灌进 [c] 千克 ， 这时 = 多少 千克 ．	x = [a] - [a] * [b] + [c]	{'[a]': '2', '[b]': '0.3333333333333333', '[c]': '0.5'}	1((5)/(6))
小 丽 打 自己 的 作 文稿 ， 她 每分钟 大约 能 打 [a] 个 字 ， 打 好 一篇 作文 刚好 用 了 [b] 分钟 ， 这 篇 文稿 大约 有 多少 字 ？	x = [a] * [b]	{'[a]': '45', '[b]': '24'}	1080
养牛场 计划 [a] 天 割草 [b] 千克 ， 实际 每天 比 原 计划 多 割 [c] 千克 ， 实际 用 了 多少 天 ？	x = [b] / ( [b] / [a] + [c] )	{'[a]': '5', '[b]': '3000', '[c]': '150'}	4
[a] 吨 水泥 ， 用 去 [b] ， 还 剩 多少 吨 ？	x = [a] * ( 1 - [b] )	{'[a]': '2', '[b]': '0.25'}	((3)/(2))
张 村 去年 只有 [a] 家 有 电视机 ， 今年 又 有 [b] 家 新 买 了 电视机 ． 张 村 现在 有 电视机 的 家庭 是 去年 的 多少倍 ？	x = ( [b] + [a] ) / [a]	{'[a]': '24', '[b]': '30'}	2.25
一 辆 汽车 从 甲地 开往 乙地 ， 已经 行 了 [a] 千米 ， 占 全长 的 [b] ， 甲乙 两地 相距 多少 千米 ？	x = [a] / [b]	{'[a]': '120', '[b]': '0.75'}	160
爸爸 的 年龄 减去 [a] ， 乘以 [b] ， 加上 [c] 是 [d] ， 爸爸 今年 多少岁 ？	x = ( [d] - [c] ) / [b] + [a]	{'[a]': '7', '[b]': '3', '[c]': '1', '[d]': '100'}	40
五年级 同学 参加 课间操 比赛 ， 每队 [a] 人 ， 可以 站 [b] 行 ， 现 改为 [c] 行 ， 每队 应 站 多少 人 ？	x = [a] * [b] / [c]	{'[a]': '18', '[b]': '15', '[c]': '9'}	30
[a] / [b] 的 商 再 乘 [c] ， 积 = ？	x = [a] / [b] * [c]	{'[a]': '950', '[b]': '19', '[c]': '159'}	7950
水果店 运 来 一批 水果 ， 卖出 [a] 后 还 剩下 [b] 千克 ， 水果店 运 来 水果 多少 千克 ？	x = [b] / ( 1 - [a] )	{'[a]': '0.4', '[b]': '24'}	40
一 种 树苗 经 试种 成活率 是 [a] % ， 为了 保证 种 活 [b] 棵 ， 至少 应 栽种 多少 棵 树苗 ？	x = [b] /( [a] / 100 )	{'[a]': '90', '[b]': '900'}	1000
华阳 小学 六年级 有 女生 [a] 人 ， 男生 占 全年 级 总 人数 的 [b] ， 全年 级 有 学生 多少 人 ？	x = [a] / ( 1 - [b] )	{'[a]': '100', '[b]': '0.5555555555555556'}	225
新华 农场 第一天 收割 麦田 [a] 公顷 ， 第 二 天 比 第一天 多 收割 [b] % ， 两天 一共 收割 多少 公顷 ？	x = [a] * ( 1 + ( [b] / 100 ) ) + [a]	{'[a]': '10.5', '[b]': '40'}	25.2
两个 因数 的 积 为 [a] ， 其中 一个 因数 扩大 [b] 倍 ， 积 为 多少 ．	x = [a] * [b]	{'[a]': '390', '[b]': '4'}	1560
春节 快 到 了 ， 某 超市 购进 [a] 只 小 中国 节 ， 比 购进 的 大 中国 结 的 [b] 倍 少 [c] 只 ， 超市 购进 多少 只 大 中国 结 ？	x = ( [a] + [c] ) / [b]	{'[a]': '850', '[b]': '3', '[c]': '50'}	300
爸爸 每月 存款 [a] 元 ， [b] 个 月 后 ， 妈妈 的 存款 比 爸爸 多 了 [c] 元 ， 妈妈 有 存款 多少 元 ？	x = [a] * [b] + [c]	{'[a]': '550', '[b]': '6', '[c]': '300'}	3600
[a] 是 一个 数 的 [b] 倍 ， 求 这个 数 ．	x = [a] / [b]	{'[a]': '360', '[b]': '45'}	8
一 种 超级 DVD 影碟机 ， 商店 将 进价 加 [a] % 定价 ． 然后 按 定价 的 [b] % 出售 ， 并且 每 台 送 “ 的士 ” 费 [c] 元 ， 这样 每 台 仍 可以 获 利润 （ 赚 ） [d] 元 ， 求 这种 影碟机 每 台 的 进价 = 多少 元 ？	x = ( [d] + [c] ) / ( ( 1 + ( [a] / 100 ) ) *( [b] / 100 ) - 1 )	{'[a]': '40', '[b]': '90', '[c]': '50', '[d]': '262'}	1200
新华书店 进来 一批 故事书 ， 上午 卖出 [a] 册 ， 下午 卖出 [b] 册 ， 这时 还 剩 这 批 故事书 的 [c] ． 还 剩 多少 本 ？	x = ( [a] + [b] ) / ( 1 - [c] ) * [c]	{'[a]': '400', '[b]': '440', '[c]': '0.4'}	560
[a] （ [b] ） 班 有 [c] 人 参加 了 语文 和 数学 竞赛 ． 参加 语文 竞赛 的 有 [d] 人 ， 参加 数学 竞赛 的 有 [e] 人 ， 语 数 竞赛 都 参加 的 有 多少 人 ．	x = [d] + [e] - [c]	{'[a]': '6', '[b]': '1', '[c]': '28', '[d]': '15', '[e]': '18'}	5
花园里 有 白玫瑰 [a] 朵 ， 红玫瑰 的 朵 数 是 白玫瑰 的 [b] 倍 少 [c] 朵 ， 花园里 一共 有 多少 朵 玫瑰花 ？	x = [a] * [b] - [c] + [a]	{'[a]': '225', '[b]': '8', '[c]': '65'}	1960
用 一个 杯子 往 瓶子 里 倒水 ， 如果 倒 进 [a] 杯水 ， 连 瓶子 共 重 [b] 克 ； 如果 倒 进 [c] 杯水 ， 连 瓶子 共 重 [d] 克 ． 一杯 水 重 多少 克 ．	x = ( [d] - [b] ) / ( [c] - [a] )	{'[a]': '5', '[b]': '300', '[c]': '7', '[d]': '440'}	70
如果 除数 是 [a] ， 商 是 [b] ， 余数 是 [c] ， 那么 被除数 = ．	x = [a] * [b] + [c]	{'[a]': '31', '[b]': '12', '[c]': '20'}	392
一 堆 煤 ， 每天 运走 这 堆 煤 的 [a] ， 多少 天 可 运 完 ．	x = 1 / [a]	{'[a]': '0.2'}	5
邦德 华纳 教育 的 同学 向 四川 地震 灾区 儿童 献爱心 ， 六年级 捐款 占 全校 捐款 总数 的 [a] % ， 五年级 捐款 占 全校 捐款 的 [b] % ． 五年级 比 六年级 多 捐 [c] 元 ． 全校 共 捐款 多少 元 ？	x = [c] / (( [b] / 100 ) -( [a] / 100 ) )	{'[a]': '28', '[b]': '30', '[c]': '56'}	2800
一 桶 油 用 去 了 [a] 千克 ， 用 去 的 是 剩下 的 [b] % ， 剩下 的 = 多少 千克 ？	x = [a] /( [b] / 100 )	{'[a]': '7', '[b]': '25'}	28
一 瓶 橙子 粉 [a] 千克 ． 每 冲 一杯 需要 [b] 千克 橙子 粉 和 [c] 千克 白糖 ， 冲 完 这 瓶 橙子 粉 ， 大约 需要 多少 千克 白糖 ？	x = [a] / [b] * [c]	{'[a]': '500', '[b]': '16', '[c]': '9'}	281.25
一 个 水泥厂 ， 上午 生产 水泥 [a] 吨 ， 比 下午 少 生产 [b] 吨 ， 这个 水泥厂 一天 共 生产 多少 吨 水泥 ？	x = [a] + [b] + [a]	{'[a]': '0.875', '[b]': '0.25'}	2
水果店 购进 苹果 [a] 千克 ， 运输 途中 碰坏 了 一些 ， 没有 碰坏 的 苹果 卖完 后 ， 利润率 为 [b] % ， 碰坏 的 苹果 只能 降低 出售 ， 亏了 [c] % ， 最后 结算 时 发现 总 的 利润 为 [d] % ， 问 ： 碰坏 多少 千克 苹果 ．	x = [a] * (( [b] / 100 ) -( [d] / 100 ) ) / (( [b] / 100 ) + ( [c] / 100 ) )	{'[a]': '1000', '[b]': '40', '[c]': '60', '[d]': '32'}	80
一 批 圆珠笔 ， 如果 每 袋装 [a] 支 ， 可以 装 [b] 袋 ． 如果 每 袋装 [c] 支 ， 可以 装 多少 袋 ？	x = [b] * [a] / [c]	{'[a]': '6', '[b]': '36', '[c]': '4'}	54
王师傅 和 徒弟 小 李 共同 加工 一批 零件 ， 在 [a] 小时 中 ， 王师傅 加工 了 [b] 个 ， 小 李 加工 了 [c] 个 ， 王师傅 每 小时 比 小 李 每 小时 多 加工 了 多少 个 零件 ？	x = ( [b] - [c] ) / [a]	{'[a]': '8', '[b]': '560', '[c]': '480'}	10
同学 参加 “ [a] 一 ” 体操 表演 ， 每 横排 人数 同样 多 ， 每 竖排 人数 也 同样 多 ． 王 菁 的 位置 是从 左 数 第 [b] 人 ， 从 右 数 第 [a] 人 ， 从前 数 第 [c] 人 ， 从 后 数 是 第 [d] 人 ． 参加 表演 的 同学 有 多少 人 ．	x = ( [b] + [a] - 1 ) * ( [c] + [d] - 1 )	{'[a]': '6', '[b]': '10', '[c]': '12', '[d]': '9'}	300
两辆 轿车 从 相距 [a] 千米 的 两地 相向 而 行 ， 经 [b] 小时 相遇 ． 已知 甲 车 的 速度 是 [c] 千米 / 小时 ， 乙 车 的 速度 = ？	x = [a] / [b] - [c]	{'[a]': '456', '[b]': '3', '[c]': '72'}	80
妈妈 买 了 [a] 千克 香蕉 和 [b] 千克 苹果 ， 共 花 去 [c] 元 ， 每千克 苹果 [d] 元 ， 每千克 香蕉 多少 元 ？	x = ( [c] - [d] * [b] ) / [a]	{'[a]': '2', '[b]': '3', '[c]': '11.4', '[d]': '2.8'}	1.5
一 根 绳子 长 [a] 米 ， 剪 去 它 的 [b] ， 余下 多少 米 ．	x = [a] * ( 1 - [b] )	{'[a]': '4', '[b]': '0.25'}	3
甲 、 乙 两袋 糖 的 重量 比 是 [a] ： [b] ， 从 甲 袋中 取出 [c] 千克 糖 放入 乙 袋 ， 这时 两袋 糖 的 重量 比 为 [d] ： [e] ， 求 两袋 糖 的 重量 之 和 ．	x = [c] / ( ( ( [e] ) / ( [d] + [e] ) ) - ( ( [b] ) / ( [a] + [b] ) ) )	{'[a]': '4', '[b]': '1', '[c]': '10', '[d]': '7', '[e]': '5'}	((600)/(13))
小林 看 一本 [a] 页 的 故事书 ， 第一天 看 了 它 的 [b] ， 第 二 天 应从 第 多少 页 开始 看 ．	x = [a] * [b] + 1	{'[a]': '80', '[b]': '0.25'}	21
王师傅 要 加工 [a] 个 零件 ， 已经 完成 [b] 个 ， 余下 的 每 小时 加工 [c] 个 ， 还要 几小时 才能 全部 完成 ？	x = ( [a] - [b] ) / [c]	{'[a]': '690', '[b]': '242', '[c]': '32'}	14
甲 数 是 [a] ， 乙 数 比 甲 数 的 [b] 倍 多 [c] ， 乙 数 = ？	x = [a] * [b] + [c]	{'[a]': '120', '[b]': '3', '[c]': '32'}	392
长 [a] 米 的 火车 以 每秒 [b] 米 的 速度 穿越 一条 [c] 米 的 隧道 ． 问 火车 穿越 隧道 （ 进入 隧道 直到 完全 离开 ） 要 多少 时间 ？	x = ( [a] + [c] ) / [b]	{'[a]': '150', '[b]': '18', '[c]': '300'}	25
一 个 无盖 的 长方体 铁盒 ， 底面 是 边长 为 [a] 分 米 的 正方形 ， 高 [b] 分 米 ； 做 这个 铁盒 至少 要 用 铁皮 多少 平方分米 ？	x = [a] * [a] + [a] * [b] * [b]	{'[a]': '3', '[b]': '4'}	57
